Ensemble.Gene.ID	Dog.Ensembl.Gene.ID
ENSG00000287616	
ENSG00000268764	
ENSG00000269653	
ENSG00000268499	
ENSG00000218173	
ENSG00000275132	
ENSG00000276807	
ENSG00000257137	
ENSG00000260469	
ENSG00000257649	
ENSG00000241179	
ENSG00000260624	
ENSG00000222636	
ENSG00000270892	
ENSG00000279799	
ENSG00000244921	
ENSG00000257671	
ENSG00000249119	
ENSG00000248923	
ENSG00000247627	
ENSG00000198868	
ENSG00000263963	
ENSG00000249192	
ENSG00000261801	
ENSG00000264157	
ENSG00000273265	
ENSG00000135477	
ENSG00000245293	
ENSG00000284883	
ENSG00000264425	
ENSG00000257830	
ENSG00000285102	
ENSG00000222691	
ENSG00000224186	
ENSG00000167011	
ENSG00000277619	
ENSG00000249082	
ENSG00000248753	
ENSG00000249604	
ENSG00000248482	
ENSG00000249647	
ENSG00000287051	
ENSG00000257829	
ENSG00000227535	
ENSG00000271099	
ENSG00000203809	
ENSG00000274928	
ENSG00000270059	
ENSG00000244226	
ENSG00000223409	
ENSG00000272610	
ENSG00000240175	
ENSG00000202071	
ENSG00000203647	
ENSG00000205267	
ENSG00000213394	
ENSG00000213337	
ENSG00000258253	
ENSG00000203808	
ENSG00000257500	
ENSG00000257844	
ENSG00000170454	
ENSG00000185479	
ENSG00000228417	
ENSG00000214067	
ENSG00000170465	
ENSG00000241587	
ENSG00000205420	
ENSG00000267748	
ENSG00000273143	
ENSG00000237642	
ENSG00000286037	
ENSG00000200209	
ENSG00000233518	
ENSG00000231628	
ENSG00000216639	
ENSG00000219902	
ENSG00000286084	
ENSG00000277688	
ENSG00000270021	
ENSG00000237567	
ENSG00000251380	
ENSG00000219088	
ENSG00000284999	
ENSG00000200198	
ENSG00000249639	
ENSG00000243537	
ENSG00000253638	
ENSG00000225259	
ENSG00000250167	
ENSG00000214253	
ENSG00000286654	
ENSG00000274206	
ENSG00000252845	
ENSG00000275094	
ENSG00000139648	
ENSG00000273634	
ENSG00000248134	
ENSG00000144188	
ENSG00000230343	
ENSG00000236847	
ENSG00000170484	
ENSG00000270748	
ENSG00000271402	
ENSG00000204670	
ENSG00000188383	
ENSG00000207454	
ENSG00000278683	
ENSG00000144199	
ENSG00000214252	
ENSG00000232301	
ENSG00000283176	
ENSG00000232445	
ENSG00000170486	
ENSG00000283197	
ENSG00000274620	
ENSG00000261220	
ENSG00000277501	
ENSG00000212273	
ENSG00000276193	
ENSG00000253970	
ENSG00000274244	
ENSG00000253916	
ENSG00000253561	
ENSG00000251045	
ENSG00000253165	
ENSG00000223539	
ENSG00000254313	
ENSG00000253593	
ENSG00000265924	
ENSG00000250378	
ENSG00000277576	
ENSG00000271240	
ENSG00000288067	
ENSG00000253627	
ENSG00000271174	
ENSG00000214560	
ENSG00000288039	
ENSG00000285738	
ENSG00000287873	
ENSG00000279791	
ENSG00000275655	
ENSG00000257495	
ENSG00000186049	
ENSG00000254239	
ENSG00000283298	
ENSG00000241884	
ENSG00000269038	
ENSG00000253927	
ENSG00000223302	
ENSG00000232021	
ENSG00000258120	
ENSG00000172867	
ENSG00000164616	
ENSG00000239939	
ENSG00000252036	
ENSG00000199364	
ENSG00000278589	
ENSG00000232470	
ENSG00000250485	
ENSG00000203497	
ENSG00000234492	
ENSG00000167768	
ENSG00000242510	
ENSG00000241316	
ENSG00000189182	
ENSG00000275173	
ENSG00000276715	
ENSG00000276259	
ENSG00000206952	
ENSG00000273513	
ENSG00000260865	
ENSG00000277701	
ENSG00000257700	
ENSG00000257402	
ENSG00000214552	
ENSG00000240568	
ENSG00000286967	
ENSG00000277488	
ENSG00000258036	
ENSG00000274512	
ENSG00000244640	
ENSG00000257616	
ENSG00000241506	
ENSG00000257343	
ENSG00000237837	
ENSG00000257675	
ENSG00000257125	
ENSG00000271351	
ENSG00000258071	
ENSG00000276050	
ENSG00000271015	
ENSG00000270252	
ENSG00000271569	
ENSG00000270450	
ENSG00000278537	
ENSG00000270187	
ENSG00000257404	
ENSG00000252828	
ENSG00000230606	
ENSG00000284482	
ENSG00000214413	
ENSG00000233683	
ENSG00000233123	
ENSG00000167644	
ENSG00000170477	
ENSG00000274419	
ENSG00000206601	
ENSG00000286136	
ENSG00000278766	
ENSG00000185640	
ENSG00000278299	
ENSG00000257389	
ENSG00000170423	
ENSG00000274615	
ENSG00000269919	
ENSG00000233941	
ENSG00000241146	
ENSG00000275006	
ENSG00000278599	
ENSG00000279889	
ENSG00000278601	
ENSG00000270589	
ENSG00000274663	
ENSG00000274611	
ENSG00000270123	
ENSG00000164621	
ENSG00000277859	
ENSG00000274487	
ENSG00000244513	
ENSG00000249257	
ENSG00000250185	
ENSG00000274284	
ENSG00000235833	
ENSG00000286036	
ENSG00000228970	
ENSG00000207499	
ENSG00000202386	
ENSG00000234118	
ENSG00000282408	
ENSG00000200314	
ENSG00000221214	
ENSG00000245768	
ENSG00000200424	
ENSG00000213247	
ENSG00000244003	
ENSG00000237618	
ENSG00000260451	
ENSG00000227851	
ENSG00000230809	
ENSG00000242423	
ENSG00000287231	
ENSG00000261638	
ENSG00000275808	
ENSG00000244043	
ENSG00000261144	
ENSG00000200062	
ENSG00000270222	
ENSG00000260240	
ENSG00000261807	
ENSG00000261278	
ENSG00000216977	
ENSG00000229654	
ENSG00000261436	
ENSG00000235142	
ENSG00000275646	
ENSG00000277524	
ENSG00000274934	
ENSG00000271824	
ENSG00000261590	
ENSG00000278499	
ENSG00000261310	
ENSG00000259844	
ENSG00000261178	
ENSG00000224631	
ENSG00000286653	
ENSG00000248492	
ENSG00000266963	
ENSG00000276140	
ENSG00000277732	
ENSG00000278454	
ENSG00000271048	
ENSG00000272456	
ENSG00000099341	
ENSG00000265355	
ENSG00000278898	
ENSG00000279518	
ENSG00000259820	
ENSG00000253433	
ENSG00000254028	
ENSG00000251218	
ENSG00000244413	
ENSG00000254083	
ENSG00000207577	
ENSG00000272398	
ENSG00000254372	
ENSG00000276170	
ENSG00000276857	
ENSG00000283688	
ENSG00000243316	
ENSG00000252125	
ENSG00000267090	
ENSG00000248211	
ENSG00000250947	
ENSG00000279240	
ENSG00000248351	
ENSG00000213568	
ENSG00000276620	
ENSG00000220237	
ENSG00000249803	
ENSG00000260600	
ENSG00000201289	
ENSG00000260115	
ENSG00000280261	
ENSG00000237901	
ENSG00000246774	
ENSG00000234206	
ENSG00000231589	
ENSG00000249465	
ENSG00000260332	
ENSG00000250284	
ENSG00000280135	
ENSG00000261502	
ENSG00000247950	
ENSG00000253915	
ENSG00000199652	
ENSG00000254101	
ENSG00000269986	
ENSG00000248616	
ENSG00000261199	
ENSG00000222285	
ENSG00000260658	
ENSG00000241808	
ENSG00000261743	
ENSG00000201806	
ENSG00000279225	
ENSG00000287543	
ENSG00000259864	
ENSG00000260096	
ENSG00000261014	
ENSG00000274996	
ENSG00000279119	
ENSG00000275238	
ENSG00000277969	
ENSG00000261653	
ENSG00000275532	
ENSG00000260715	
ENSG00000261028	
ENSG00000260668	
ENSG00000259846	
ENSG00000260187	
ENSG00000260068	
ENSG00000025796	
ENSG00000286927	
ENSG00000285683	
ENSG00000206678	
ENSG00000274572	
ENSG00000285817	
ENSG00000254076	
ENSG00000278604	
ENSG00000253288	
ENSG00000214702	
ENSG00000254361	
ENSG00000253988	
ENSG00000257475	
ENSG00000257337	
ENSG00000275665	
ENSG00000273627	
ENSG00000276036	
ENSG00000287067	
ENSG00000270697	
ENSG00000226306	
ENSG00000232934	
ENSG00000230835	
ENSG00000250159	
ENSG00000229719	
ENSG00000248540	
ENSG00000284155	
ENSG00000261543	
ENSG00000238420	
ENSG00000278348	
ENSG00000232778	
ENSG00000272476	
ENSG00000224987	
ENSG00000253090	
ENSG00000231112	
ENSG00000225093	
ENSG00000271734	
ENSG00000235734	
ENSG00000238719	
ENSG00000169436	
ENSG00000238490	
ENSG00000225174	
ENSG00000278893	
ENSG00000259847	
ENSG00000260834	
ENSG00000239263	
ENSG00000240265	
ENSG00000260364	
ENSG00000240842	
ENSG00000277182	
ENSG00000261742	
ENSG00000241667	
ENSG00000234017	
ENSG00000264763	
ENSG00000233340	
ENSG00000285676	
ENSG00000260917	
ENSG00000279315	
ENSG00000274986	
ENSG00000274314	
ENSG00000225292	
ENSG00000261818	
ENSG00000260004	
ENSG00000260695	
ENSG00000261234	
ENSG00000201999	
ENSG00000286928	
ENSG00000279398	
ENSG00000274607	
ENSG00000243227	
ENSG00000207988	
ENSG00000225094	
ENSG00000249965	
ENSG00000233511	
ENSG00000212525	
ENSG00000286562	
ENSG00000230248	
ENSG00000206974	
ENSG00000248785	
ENSG00000274054	
ENSG00000238055	
ENSG00000279498	
ENSG00000213465	
ENSG00000238079	
ENSG00000227072	
ENSG00000200799	
ENSG00000287044	
ENSG00000271608	
ENSG00000273447	
ENSG00000228976	
ENSG00000203801	
ENSG00000246898	
ENSG00000253432	
ENSG00000251744	
ENSG00000253783	
ENSG00000254258	
ENSG00000275078	
ENSG00000278851	
ENSG00000270775	
ENSG00000219565	
ENSG00000252699	
ENSG00000286511	
ENSG00000244086	
ENSG00000259294	
ENSG00000231559	
ENSG00000272219	
ENSG00000261535	
ENSG00000280404	
ENSG00000280004	
ENSG00000279724	
ENSG00000252824	
ENSG00000278586	
ENSG00000260146	
ENSG00000261656	
ENSG00000231635	
ENSG00000222000	
ENSG00000264675	
ENSG00000170409	
ENSG00000144191	
ENSG00000200552	
ENSG00000272795	
ENSG00000228546	
ENSG00000260851	
ENSG00000246323	
ENSG00000250260	
ENSG00000222924	
ENSG00000263466	
ENSG00000277057	
ENSG00000265784	
ENSG00000218872	
ENSG00000228834	
ENSG00000230290	
ENSG00000227987	
ENSG00000212460	
ENSG00000199880	
ENSG00000265428	
ENSG00000266588	
ENSG00000277426	
ENSG00000266013	
ENSG00000214553	
ENSG00000266048	
ENSG00000263818	
ENSG00000249681	
ENSG00000253574	
ENSG00000250733	
ENSG00000274064	
ENSG00000282164	
ENSG00000259891	
ENSG00000239969	
ENSG00000239486	
ENSG00000221510	
ENSG00000239480	
ENSG00000271730	
ENSG00000241665	
ENSG00000240405	
ENSG00000278108	
ENSG00000279766	
ENSG00000280326	
ENSG00000280303	
ENSG00000271034	
ENSG00000242728	
ENSG00000288679	
ENSG00000287669	
ENSG00000240156	
ENSG00000243873	
ENSG00000286443	
ENSG00000280177	
ENSG00000266101	
ENSG00000284176	
ENSG00000284596	
ENSG00000005075	
ENSG00000207260	
ENSG00000183513	
ENSG00000263940	
ENSG00000248200	
ENSG00000166530	
ENSG00000250594	
ENSG00000250304	
ENSG00000258074	
ENSG00000238669	
ENSG00000258016	
ENSG00000257790	
ENSG00000280309	
ENSG00000261384	
ENSG00000277749	
ENSG00000254501	
ENSG00000203799	
ENSG00000260266	
ENSG00000261821	
ENSG00000274937	
ENSG00000277718	
ENSG00000260755	
ENSG00000236564	
ENSG00000261519	
ENSG00000226791	
ENSG00000233908	
ENSG00000219700	
ENSG00000201023	
ENSG00000218632	
ENSG00000201070	
ENSG00000270249	
ENSG00000265460	
ENSG00000277391	
ENSG00000286696	
ENSG00000251464	
ENSG00000251046	
ENSG00000285437	
ENSG00000250511	
ENSG00000250103	
ENSG00000238830	
ENSG00000277978	
ENSG00000089505	
ENSG00000269445	
ENSG00000268055	
ENSG00000257808	
ENSG00000260273	
ENSG00000255173	
ENSG00000278952	
ENSG00000266469	
ENSG00000249519	
ENSG00000215961	
ENSG00000288692	
ENSG00000251483	
ENSG00000251312	
ENSG00000200963	
ENSG00000248656	
ENSG00000241722	
ENSG00000260650	
ENSG00000250855	
ENSG00000249815	
ENSG00000249851	
ENSG00000288691	
ENSG00000288685	
ENSG00000250556	
ENSG00000250307	
ENSG00000240459	
ENSG00000243280	
ENSG00000260526	
ENSG00000279168	
ENSG00000272567	
ENSG00000231822	
ENSG00000267291	
ENSG00000247240	
ENSG00000228049	
ENSG00000260103	
ENSG00000261775	
ENSG00000212279	
ENSG00000233297	
ENSG00000286830	
ENSG00000273155	
ENSG00000120709	
ENSG00000213385	
ENSG00000222777	
ENSG00000273576	
ENSG00000214546	
ENSG00000249971	
ENSG00000233547	
ENSG00000227560	
ENSG00000238380	
ENSG00000286289	
ENSG00000230018	
ENSG00000284489	
ENSG00000254455	
ENSG00000255058	
ENSG00000251441	
ENSG00000283536	
ENSG00000248697	
ENSG00000255200	
ENSG00000254614	
ENSG00000249509	
ENSG00000248439	
ENSG00000260465	
ENSG00000287965	
ENSG00000260558	
ENSG00000246777	
ENSG00000223537	
ENSG00000250966	
ENSG00000279786	
ENSG00000252864	
ENSG00000253266	
ENSG00000267375	
ENSG00000275527	
ENSG00000260919	
ENSG00000271196	
ENSG00000252643	
ENSG00000238324	
ENSG00000241458	
ENSG00000288663	
ENSG00000230257	
ENSG00000257605	
ENSG00000236226	
ENSG00000267892	
ENSG00000207296	
ENSG00000253210	
ENSG00000233025	
ENSG00000197847	
ENSG00000234393	
ENSG00000287821	
ENSG00000280035	
ENSG00000249532	
ENSG00000253307	
ENSG00000254019	
ENSG00000254197	
ENSG00000254291	
ENSG00000253595	
ENSG00000261655	
ENSG00000220924	
ENSG00000204882	
ENSG00000250046	
ENSG00000248633	
ENSG00000241002	
ENSG00000202536	
ENSG00000241741	
ENSG00000268083	
ENSG00000250500	
ENSG00000224415	
ENSG00000244998	
ENSG00000268756	
ENSG00000286691	
ENSG00000236848	
ENSG00000279482	
ENSG00000170629	
ENSG00000283656	
ENSG00000285708	
ENSG00000244203	
ENSG00000221264	
ENSG00000274387	
ENSG00000242094	
ENSG00000277855	
ENSG00000270562	
ENSG00000273306	
ENSG00000287917	
ENSG00000144218	
ENSG00000271959	
ENSG00000287857	
ENSG00000238854	
ENSG00000253605	
ENSG00000287325	
ENSG00000285540	
ENSG00000226490	
ENSG00000253066	
ENSG00000226582	
ENSG00000287677	
ENSG00000237632	
ENSG00000221768	
ENSG00000254183	
ENSG00000261710	
ENSG00000287332	
ENSG00000265247	
ENSG00000254008	
ENSG00000269688	
ENSG00000258122	
ENSG00000170837	
ENSG00000273904	
ENSG00000284442	
ENSG00000287131	
ENSG00000239250	
ENSG00000241163	
ENSG00000255478	
ENSG00000269050	
ENSG00000253602	
ENSG00000261693	
ENSG00000264386	
ENSG00000230165	
ENSG00000275024	
ENSG00000287268	
ENSG00000244130	
ENSG00000273461	
ENSG00000276471	
ENSG00000239350	
ENSG00000242609	
ENSG00000243083	
ENSG00000272774	
ENSG00000242618	
ENSG00000287882	
ENSG00000241162	
ENSG00000260670	
ENSG00000260188	
ENSG00000219559	
ENSG00000270934	
ENSG00000244345	
ENSG00000239568	
ENSG00000265178	
ENSG00000230393	
ENSG00000222838	
ENSG00000287595	
ENSG00000232084	
ENSG00000232722	
ENSG00000261606	
ENSG00000198576	
ENSG00000242912	
ENSG00000279796	
ENSG00000261044	
ENSG00000277332	
ENSG00000241537	
ENSG00000234616	
ENSG00000240135	
ENSG00000271266	
ENSG00000269383	
ENSG00000270699	
ENSG00000276890	
ENSG00000242960	
ENSG00000245532	
ENSG00000213150	
ENSG00000217041	
ENSG00000219150	
ENSG00000200522	
ENSG00000212587	
ENSG00000213149	
ENSG00000271607	
ENSG00000278144	
ENSG00000278050	
ENSG00000277599	
ENSG00000283791	
ENSG00000275948	
ENSG00000173727	
ENSG00000258481	
ENSG00000201097	
ENSG00000286630	
ENSG00000238959	
ENSG00000279243	
ENSG00000255423	
ENSG00000252651	
ENSG00000182921	
ENSG00000252937	
ENSG00000286756	
ENSG00000253741	
ENSG00000251562	
ENSG00000130193	
ENSG00000253806	
ENSG00000270117	
ENSG00000278217	
ENSG00000274072	
ENSG00000270526	
ENSG00000197353	
ENSG00000253196	
ENSG00000284505	
ENSG00000257379	
ENSG00000180155	
ENSG00000238029	
ENSG00000219329	
ENSG00000155115	
ENSG00000204637	
ENSG00000235354	
ENSG00000239119	
ENSG00000239677	
ENSG00000278934	
ENSG00000242364	
ENSG00000253715	
ENSG00000242741	
ENSG00000283686	
ENSG00000253728	
ENSG00000218803	
ENSG00000278554	
ENSG00000239454	
ENSG00000223738	
ENSG00000213452	
ENSG00000227259	
ENSG00000234988	
ENSG00000253421	
ENSG00000160882	
ENSG00000287832	
ENSG00000226034	
ENSG00000234169	
ENSG00000231046	
ENSG00000228488	
ENSG00000286737	
ENSG00000229668	
ENSG00000228169	
ENSG00000228484	
ENSG00000229444	
ENSG00000233674	
ENSG00000283477	
ENSG00000224751	
ENSG00000215760	
ENSG00000117407	
ENSG00000241022	
ENSG00000242638	
ENSG00000266780	
ENSG00000287398	
ENSG00000213300	
ENSG00000228868	
ENSG00000243674	
ENSG00000179799	
ENSG00000271789	
ENSG00000230655	
ENSG00000244699	
ENSG00000240665	
ENSG00000242953	
ENSG00000238278	
ENSG00000237950	
ENSG00000244026	
ENSG00000288573	
ENSG00000179142	
ENSG00000226428	
ENSG00000247317	
ENSG00000236799	
ENSG00000253971	
ENSG00000160932	
ENSG00000272690	
ENSG00000285649	
ENSG00000265408	
ENSG00000280416	
ENSG00000172828	
ENSG00000232174	
ENSG00000238745	
ENSG00000253404	
ENSG00000269486	
ENSG00000232034	
ENSG00000230140	
ENSG00000223947	
ENSG00000239959	
ENSG00000243794	
ENSG00000272710	
ENSG00000244674	
ENSG00000239383	
ENSG00000244222	
ENSG00000172971	
ENSG00000243422	
ENSG00000282912	
ENSG00000285582	
ENSG00000282511	
ENSG00000270965	
ENSG00000283894	
ENSG00000241532	
ENSG00000275411	
ENSG00000241622	
ENSG00000287271	
ENSG00000177335	
ENSG00000172824	
ENSG00000236138	
ENSG00000242516	
ENSG00000227124	
ENSG00000250115	
ENSG00000285587	
ENSG00000243328	
ENSG00000267992	
ENSG00000201532	
ENSG00000249593	
ENSG00000266396	
ENSG00000242683	
ENSG00000252533	
ENSG00000205433	
ENSG00000227096	
ENSG00000200935	
ENSG00000232091	
ENSG00000187021	
ENSG00000258742	
ENSG00000258499	
ENSG00000159214	
ENSG00000282977	
ENSG00000273658	
ENSG00000271532	
ENSG00000272902	
ENSG00000253716	
ENSG00000280334	
ENSG00000265918	
ENSG00000185730	
ENSG00000269172	
ENSG00000268510	
ENSG00000272172	
ENSG00000184428	
ENSG00000272395	
ENSG00000270175	
ENSG00000213926	
ENSG00000264663	
ENSG00000272311	
ENSG00000264857	
ENSG00000226117	
ENSG00000226058	
ENSG00000272356	
ENSG00000220392	
ENSG00000229276	
ENSG00000218676	
ENSG00000231889	
ENSG00000223826	
ENSG00000237549	
ENSG00000232556	
ENSG00000286047	
ENSG00000286101	
ENSG00000220506	
ENSG00000222883	
ENSG00000240809	
ENSG00000286616	
ENSG00000199520	
ENSG00000213450	
ENSG00000287567	
ENSG00000244461	
ENSG00000240573	
ENSG00000243957	
ENSG00000222574	
ENSG00000240241	
ENSG00000266200	
ENSG00000239226	
ENSG00000281398	
ENSG00000258730	
ENSG00000232767	
ENSG00000252213	
ENSG00000258595	
ENSG00000165943	
ENSG00000269246	
ENSG00000230615	
ENSG00000212221	
ENSG00000254389	
ENSG00000255389	
ENSG00000279093	
ENSG00000260233	
ENSG00000227163	
ENSG00000271647	
ENSG00000239560	
ENSG00000233514	
ENSG00000283039	
ENSG00000226804	
ENSG00000200171	
ENSG00000238037	
ENSG00000253931	
ENSG00000227994	
ENSG00000271329	
ENSG00000254338	
ENSG00000228195	
ENSG00000267281	
ENSG00000240096	
ENSG00000139574	
ENSG00000287576	
ENSG00000254859	
ENSG00000275558	
ENSG00000264968	
ENSG00000241983	
ENSG00000241499	
ENSG00000287655	
ENSG00000235742	
ENSG00000234474	
ENSG00000257550	
ENSG00000266782	
ENSG00000236171	
ENSG00000285692	
ENSG00000275488	
ENSG00000225936	
ENSG00000240752	
ENSG00000240964	
ENSG00000288105	
ENSG00000196123	
ENSG00000265193	
ENSG00000243877	
ENSG00000265799	
ENSG00000266559	
ENSG00000271389	
ENSG00000239699	
ENSG00000242586	
ENSG00000286329	
ENSG00000242828	
ENSG00000242781	
ENSG00000251852	
ENSG00000252047	
ENSG00000234715	
ENSG00000243694	
ENSG00000242145	
ENSG00000241593	
ENSG00000213470	
ENSG00000287053	
ENSG00000244281	
ENSG00000277879	
ENSG00000233602	
ENSG00000255050	
ENSG00000258114	
ENSG00000229847	
ENSG00000241319	
ENSG00000240404	
ENSG00000242190	
ENSG00000242009	
ENSG00000235198	
ENSG00000288172	
ENSG00000227012	
ENSG00000234952	
ENSG00000239440	
ENSG00000263041	
ENSG00000266041	
ENSG00000199545	
ENSG00000253015	
ENSG00000105193	
ENSG00000241367	
ENSG00000278396	
ENSG00000241095	
ENSG00000288004	
ENSG00000202306	
ENSG00000286567	
ENSG00000252720	
ENSG00000277826	
ENSG00000242195	
ENSG00000287158	
ENSG00000242641	
ENSG00000231104	
ENSG00000279593	
ENSG00000258584	
ENSG00000177640	
ENSG00000241776	
ENSG00000242339	
ENSG00000272742	
ENSG00000287273	
ENSG00000263381	
ENSG00000238276	
ENSG00000265874	
ENSG00000261813	
ENSG00000199580	
ENSG00000260483	
ENSG00000279605	
ENSG00000254741	
ENSG00000258987	
ENSG00000265768	
ENSG00000170469	
ENSG00000264084	
ENSG00000241648	
ENSG00000239519	
ENSG00000243915	
ENSG00000260152	
ENSG00000239767	
ENSG00000203411	
ENSG00000252722	
ENSG00000240366	
ENSG00000207948	
ENSG00000280163	
ENSG00000251773	
ENSG00000125122	
ENSG00000222934	
ENSG00000241328	
ENSG00000232139	
ENSG00000277746	
ENSG00000286069	
ENSG00000234309	
ENSG00000260492	
ENSG00000200169	
ENSG00000260030	
ENSG00000225155	
ENSG00000253053	
ENSG00000241293	
ENSG00000249641	
ENSG00000281392	
ENSG00000123364	
ENSG00000264119	
ENSG00000261779	
ENSG00000287926	
ENSG00000260660	
ENSG00000228630	
ENSG00000260104	
ENSG00000261205	
ENSG00000281162	
ENSG00000277687	
ENSG00000229272	
ENSG00000236058	
ENSG00000213574	
ENSG00000275589	
ENSG00000277994	
